candidate_id	species	tox_fasta_path	signalp_call	signalp_score	len_aa	n_cys	cys_density	cys_grammar	cys_gaps	net_charge_pH7	gravy	aromaticity	instability_index	signalp_prediction	is_secreted	plddt_source	plddt_mean	plddt_std	plddt_frac_ge_70	plddt_frac_ge_80	plddt_frac_ge_90	dssp_n_res	sec_helix_frac	sec_sheet_frac	sec_coil_frac	sasa_total	rsa_mean	rsa_std	core_fraction_rsa_le_thr	hydrophobic_exposed_frac	n_ca	rg	contact_density	n_contact_pairs	n_cys_sg	n_disulfide_pairs	disulfide_pairs	struct_pass	gravy_1_20	priority_score_simple
macrosiagon_limbatum_2	Macrosiagon_limbatum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Macrosiagon_limbatum/Macrosiagon_limbatum.fas.pasta.toxin_renomeado.fasta	1	0.999777	81	10	0.12345679012345678	C-x(8)-C-x(3)-C-x(3)-C-x(6)-C-x(6)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	8,3,3,6,6,3,1,11,5	2.0999999999999996	-0.028395061728395114	0.07407407407407407	31.859259259259243	SP(Sec/SPI)	1	json	85.01333868378812	16.888712285350945	0.7672552166934189	0.709470304975923	0.6035313001605136	81.0	0.037037037037037035	0.2345679012345679	0.7283950617283951	7736.890892247404	0.5159808574376434	0.26410924916477996	0.19753086419753085	0.8214285714285714	81.0	25.976052974959508	7.012345679012346	284.0	10.0	5.0	A26-A61;A35-A57;A39-A50;A43-A81;A63-A75	1.0	-0.028395061728395114	1.0437921094663418
byturus_ochraceus_1	Byturus_ochraceus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Byturus_ochraceus/Byturus_ochraceus.fas.pasta.toxin_renomeado.fasta	1	0.99922	90	11	0.12222222222222222	C-x(15)-C-x(8)-C-x(3)-C-x(3)-C-x(7)-C-x(3)-C-x(3)-C-x(1)-C-x(12)-C-x(5)-C	15,8,3,3,7,3,3,1,12,5	6.0	0.04222222222222229	0.08888888888888888	39.703333333333305	SP(Sec/SPI)	1	json	73.80246696035242	22.715910027191203	0.6093979441997063	0.5638766519823789	0.4052863436123348	90.0	0.25555555555555554	0.2111111111111111	0.5333333333333333	7868.449269143678	0.48203053301988713	0.2361217614004874	0.18888888888888888	0.875	90.0	20.760095494900966	7.911111111111111	356.0	11.0	5.0	A26-A59;A35-A55;A39-A51;A43-A80;A61-A74	1.0	0.04222222222222229	1.038716045031816
geotrupes_spiniger_2	Geotrupes_spiniger	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Geotrupes_spiniger/GKIY00000000.toxin_renomeado.fasta	1	0.999777	76	10	0.13157894736842105	C-x(8)-C-x(3)-C-x(3)-C-x(8)-C-x(3)-C-x(3)-C-x(1)-C-x(10)-C-x(5)-C	8,3,3,8,3,3,1,10,5	1.0	-0.08552631578947371	0.06578947368421052	39.83684210526315	SP(Sec/SPI)	1	json	83.3073487544484	18.970535092341446	0.7241992882562278	0.6832740213523132	0.6298932384341637	76.0	0.039473684210526314	0.2631578947368421	0.6973684210526315	7014.123085693827	0.5161230059711318	0.26476760196818894	0.2236842105263158	0.875	76.0	22.243886149039398	7.026315789473684	267.0	10.0	5.0	A21-A55;A30-A51;A34-A47;A38-A74;A57-A68	1.0	-0.08552631578947371	1.0281278554036337
lepiserica_sp_3	Lepiserica_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Lepiserica_sp/GKKQ00000000.toxin_renomeado.fasta	1	0.999426	96	13	0.13541666666666666	C-x(4)-C-x(22)-C-x(8)-C-x(3)-C-x(3)-C-x(6)-C-x(6)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C-x(6)-C	4,22,8,3,3,6,6,3,1,11,5,6	10.0	-0.08854166666666691	0.052083333333333336	25.703124999999996	SP(Sec/SPI)	1	json	78.94595918367347	19.201499406403563	0.6408163265306123	0.564625850340136	0.48299319727891155	96.0	0.22916666666666666	0.19791666666666666	0.5729166666666666	9111.834996033698	0.5110982371523328	0.2587799234980959	0.1875	0.8235294117647058	96.0	27.964281245145873	7.354166666666667	353.0	13.0	5.0	A34-A69;A43-A65;A47-A58;A51-A89;A71-A83	1.0	-0.08854166666666691	1.019610668367347
aethina_tumida_1	Aethina_tumida	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Aethina_tumida/Aethina_tumida.fas.pasta.toxin_renomeado.fasta	1	0.999643	76	10	0.13157894736842105	C-x(8)-C-x(3)-C-x(3)-C-x(7)-C-x(3)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	8,3,3,7,3,3,1,11,5	1.1999999999999993	-0.21315789473684205	0.06578947368421052	13.126315789473686	SP(Sec/SPI)	1	json	80.1112262521589	20.991267072641385	0.694300518134715	0.6597582037996546	0.5630397236614854	76.0	0.039473684210526314	0.2631578947368421	0.6973684210526315	7241.832770432344	0.5200464172514293	0.24418519651550105	0.21052631578947367	0.8636363636363636	76.0	24.133804460160448	7.078947368421052	269.0	10.0	5.0	A23-A56;A32-A52;A36-A48;A40-A76;A58-A70	1.0	-0.21315789473684205	0.9898277156622125
eophileurus_sp_2	Eophileurus_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Eophileurus_sp/GKKC00000000.toxin_renomeado.fasta	1	0.999708	82	10	0.12195121951219512	C-x(9)-C-x(3)-C-x(3)-C-x(7)-C-x(3)-C-x(3)-C-x(1)-C-x(10)-C-x(5)-C	9,3,3,7,3,3,1,10,5	5.1	-0.19390243902439022	0.0975609756097561	38.61219512195121	SP(Sec/SPI)	1	json	73.15740219092332	22.597669811029647	0.6353677621283255	0.5555555555555556	0.35524256651017216	82.0	0.036585365853658534	0.2804878048780488	0.6829268292682927	8461.083383256184	0.5522100190170113	0.25957794267303314	0.15853658536585366	0.75	82.0	27.473759438137222	6.926829268292683	284.0	10.0	5.0	A29-A63;A39-A59;A43-A55;A47-A82;A65-A76	1.0	-0.19390243902439022	0.9783269995037979
aethina_tumida_2	Aethina_tumida	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Aethina_tumida/Aethina_tumida.fas.pasta.toxin_renomeado.fasta	0	0.211397	78	11	0.14102564102564102	C-x(16)-C-x(8)-C-x(3)-C-x(3)-C-x(7)-C-x(3)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	16,8,3,3,7,3,3,1,11,5	2.0999999999999996	-0.496153846153846	0.07692307692307693	23.344871794871793	OTHER	0	json	73.35686666666668	26.376173790921396	0.6566666666666666	0.6083333333333333	0.4666666666666667	78.0	0.07692307692307693	0.2564102564102564	0.6666666666666666	7786.231079364133	0.535663781854425	0.2546578426371376	0.19230769230769232	0.8421052631578947	78.0	22.083803304269328	7.410256410256411	289.0	11.0	5.0	A25-A58;A34-A54;A38-A50;A42-A78;A60-A72	1.0	-0.496153846153846	0.8079316820512821
neoserica_sp_1	Neoserica_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Neoserica_sp/GKKO00000000.toxin_renomeado.fasta	1	0.998937	74	7	0.0945945945945946	C-x(14)-C-x(3)-C-x(7)-C-x(14)-C-x(6)-C-x(14)-C	14,3,7,14,6,14	2.0	0.29729729729729704	0.10810810810810811	34.762162162162156	SP(Sec/SPI)	1	json	79.89662565905097	21.234074835798157	0.6783831282952548	0.6291739894551845	0.546572934973638	74.0	0.3783783783783784	0.17567567567567569	0.44594594594594594	6631.823598172913	0.487676635454664	0.26190027855963977	0.21621621621621623	0.7647058823529411	74.0	23.091887040774907	7.837837837837838	290.0	7.0	3.0	A25-A59;A29-A52;A37-A74	1.0	0.29729729729729704	0.8077662242910748
sitophilus_oryzae_2	Sitophilus_oryzae	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Sitophilus_oryzae/Sitophilus_oryzae.fas.pasta.toxin_renomeado.fasta	1	0.996533	93	8	0.08602150537634409	C-x(2)-C-x(13)-C-x(10)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	2,13,10,15,7,12,7	2.1999999999999993	0.25483870967741945	0.08602150537634408	36.03978494623656	SP(Sec/SPI)	1	json	79.53669014084508	25.191409778939846	0.7267605633802817	0.6816901408450704	0.6028169014084507	93.0	0.3333333333333333	0.1827956989247312	0.4838709677419355	7439.604320842642	0.4479529966801887	0.27203243368242014	0.25806451612903225	0.7368421052631579	93.0	20.36138583443239	8.408602150537634	391.0	8.0	3.0	A32-A88;A43-A67;A59-A80	1.0	0.25483870967741945	0.7942884340451309
cucujus_clavipes_1	Cucujus_clavipes	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Cucujus_clavipes/Cucujus_clavipes.fas.pasta.toxin_renomeado.fasta	1	0.992596	93	7	0.07526881720430108	C-x(9)-C-x(10)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	9,10,15,7,12,7	2.0	0.2935483870967742	0.0967741935483871	31.13763440860215	SP(Sec/SPI)	1	json	75.8725766016713	24.060006701365626	0.6573816155988857	0.616991643454039	0.49164345403899723	93.0	0.3548387096774194	0.16129032258064516	0.4838709677419355	7373.071705564666	0.4391405716741784	0.2451187896406343	0.23655913978494625	0.8292682926829268	93.0	20.7985902144205	8.301075268817204	386.0	7.0	3.0	A34-A90;A45-A69;A61-A82	1.0	0.2935483870967742	0.7939494542786113
sitophilus_zeamais_2	Sitophilus_zeamais	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Sitophilus_zeamais/Sitophilus_zeamais.fas.pasta.toxin_renomeado.fasta	1	0.996533	93	8	0.08602150537634409	C-x(2)-C-x(13)-C-x(10)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	2,13,10,15,7,12,7	2.1999999999999993	0.22688172043010763	0.08602150537634408	36.03978494623656	SP(Sec/SPI)	1	json	79.48192686357244	25.36718916000195	0.7285513361462729	0.6877637130801688	0.6090014064697609	93.0	0.3333333333333333	0.1827956989247312	0.4838709677419355	7472.641404361082	0.4506537227473574	0.2749293828124381	0.26881720430107525	0.7567567567567568	93.0	20.49347500156396	8.365591397849462	389.0	8.0	3.0	A32-A88;A43-A67;A59-A80	1.0	0.22688172043010763	0.7871896601787577
anoplophora_glabripennis_1	Anoplophora_glabripennis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Anoplophora_glabripennis/Anoplophora_glabripennis.fas.pasta.toxin_renomeado.fasta	1	0.999158	84	7	0.08333333333333333	C-x(11)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	11,8,15,7,12,3	6.0	0.23571428571428568	0.08333333333333334	33.20595238095236	SP(Sec/SPI)	1	json	78.33560821484993	25.649427445141267	0.7109004739336493	0.655608214849921	0.5781990521327014	84.0	0.30952380952380953	0.17857142857142858	0.5119047619047619	6679.5924726709845	0.44402940898231025	0.24600379487052745	0.27380952380952384	0.8157894736842105	84.0	21.09956460230272	8.5	357.0	7.0	3.0	A30-A80;A39-A63;A55-A76	1.0	0.23571428571428568	0.7864331211916046
migdolus_fryanus_5	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/Migdolus_fryanus.fas.pasta.toxin_renomeado.fasta	1	0.998269	86	8	0.09302325581395349	C-x(14)-C-x(11)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	14,11,8,15,7,12,3	6.1	0.2000000000000002	0.10465116279069767	18.449999999999996	SP(Sec/SPI)	1	json	79.92366043613708	25.311384159412967	0.7242990654205608	0.6728971962616822	0.5996884735202492	86.0	0.1744186046511628	0.1744186046511628	0.6511627906976745	7302.967732187293	0.47974361370077345	0.2669446011089099	0.19767441860465115	0.8285714285714286	86.0	25.44582870331252	8.046511627906977	346.0	8.0	3.0	A33-A83;A42-A66;A58-A79	1.0	0.2000000000000002	0.7831031348257625
elaphrus_aureus_1	Elaphrus_aureus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Elaphrus_aureus/Elaphrus_aureus.fas.pasta.toxin_renomeado.fasta	1	0.999819	73	6	0.0821917808219178	C-x(3)-C-x(7)-C-x(14)-C-x(6)-C-x(13)-C	3,7,14,6,13	2.0	0.1767123287671233	0.136986301369863	20.930136986301374	SP(Sec/SPI)	1	json	83.11715596330275	15.523176226801523	0.7522935779816514	0.6275229357798165	0.5155963302752293	73.0	0.3698630136986301	0.1780821917808219	0.4520547945205479	6155.184487439898	0.4804672651327373	0.24887273026507198	0.1917808219178082	0.8125	73.0	19.948261503852503	8.246575342465754	301.0	6.0	3.0	A25-A59;A29-A52;A37-A73	1.0	0.1767123287671233	0.7809603393238657
phyllotocus_sp_1	Phyllotocus_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Phyllotocus_sp/GKKF00000000.toxin_renomeado.fasta	1	0.99866	87	9	0.10344827586206896	C-x(13)-C-x(1)-C-x(14)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	13,1,14,8,15,7,12,3	1.0999999999999996	0.164367816091954	0.12643678160919541	37.1012643678161	SP(Sec/SPI)	1	json	76.83539375928677	27.53932464068721	0.6612184249628529	0.649331352154532	0.5958395245170877	87.0	0.11494252873563218	0.1724137931034483	0.7126436781609196	7928.265180513062	0.5035369457894477	0.28542192955145546	0.22988505747126436	0.8157894736842105	87.0	22.515696994188293	7.379310344827586	321.0	9.0	3.0	A34-A84;A43-A67;A59-A80	1.0	0.164367816091954	0.7706248105070792
orphnus_sp_1	Orphnus_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Orphnus_sp/GKJZ00000000.toxin_renomeado.fasta	1	0.998283	87	7	0.08045977011494253	C-x(14)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	14,8,15,7,12,3	5.0	0.17931034482758598	0.11494252873563218	28.268965517241384	SP(Sec/SPI)	1	json	75.71985272459499	26.949089486130628	0.6435935198821797	0.5964653902798233	0.5419734904270986	87.0	0.3563218390804598	0.1724137931034483	0.47126436781609193	7332.718406502388	0.4515770476972396	0.24746970775772434	0.22988505747126436	0.7948717948717948	87.0	23.16962005316116	8.459770114942529	368.0	7.0	3.0	A33-A83;A42-A66;A58-A79	1.0	0.17931034482758598	0.766382234184822
maechidius_sp_1	Maechidius_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Maechidius_sp/GKKI00000000.toxin_renomeado.fasta	1	0.982545	96	9	0.09375	C-x(8)-C-x(14)-C-x(15)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	8,14,15,8,15,7,12,3	4.0	0.1729166666666668	0.08333333333333334	31.829166666666662	SP(Sec/SPI)	1	json	72.01998599439777	30.525959038331422	0.6372549019607843	0.6008403361344538	0.5140056022408963	96.0	0.3020833333333333	0.15625	0.5416666666666666	7921.853024806885	0.4748696699766124	0.2581756432017004	0.20833333333333334	0.7948717948717948	96.0	23.762654197826873	8.166666666666666	392.0	9.0	3.0	A42-A92;A51-A75;A67-A88	1.0	0.1729166666666668	0.7607066386554622
brassicogethes_aeneus_2	Brassicogethes_aeneus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Brassicogethes_aeneus/Brassicogethes_aeneus.fas.pasta.toxin_renomeado.fasta	1	0.996697	83	7	0.08433734939759036	C-x(16)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	16,8,15,7,12,7	4.1	0.042168674698795094	0.10843373493975904	26.86626506024097	SP(Sec/SPI)	1	json	86.65055964653904	13.775058739632135	0.833578792341679	0.7142857142857143	0.5773195876288659	83.0	0.3493975903614458	0.20481927710843373	0.4457831325301205	6548.034654157901	0.4078270549763256	0.23654090573805245	0.25301204819277107	0.8	83.0	17.01630736235844	8.795180722891565	365.0	7.0	3.0	A27-A81;A36-A60;A52-A73	1.0	0.042168674698795094	0.7549276253171744
psylliodes_chrysocephalus_1	Psylliodes_chrysocephalus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Psylliodes_chrysocephalus/Psylliodes_chrysocephalus.fas.pasta.toxin_renomeado.fasta	1	0.997461	83	7	0.08433734939759036	C-x(16)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	16,8,15,7,12,7	4.1	0.02530120481927702	0.12048192771084337	26.86626506024097	SP(Sec/SPI)	1	json	86.38008784773061	14.355177668958449	0.7979502196193266	0.7115666178623719	0.5871156661786238	83.0	0.3253012048192771	0.20481927710843373	0.46987951807228917	6772.605684492077	0.419458640582801	0.24682903603843093	0.26506024096385544	0.8	83.0	17.88760055998523	8.698795180722891	361.0	7.0	3.0	A27-A81;A36-A60;A52-A73	1.0	0.02530120481927702	0.750169814249678
ceutorhynchus_napi_3	Ceutorhynchus_napi	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Ceutorhynchus_napi/Ceutorhynchus_napi.fas.pasta.toxin_renomeado.fasta	1	0.997461	83	7	0.08433734939759036	C-x(16)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	16,8,15,7,12,7	4.1	0.02530120481927702	0.12048192771084337	26.86626506024097	SP(Sec/SPI)	1	json	86.01064421669108	14.78297603837975	0.8038067349926794	0.7115666178623719	0.582723279648609	83.0	0.3493975903614458	0.20481927710843373	0.4457831325301205	6659.575226599455	0.41293182333191963	0.24022898287704544	0.25301204819277107	0.8	83.0	16.695452470115452	8.843373493975903	367.0	7.0	3.0	A27-A81;A36-A60;A52-A73	1.0	0.02530120481927702	0.7494309269875989
calosoma_frigidum_1	Calosoma_frigidum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Calosoma_frigidum/Calosoma_frigidum.fas.pasta.toxin_renomeado.fasta	1	0.999538	91	8	0.08791208791208792	C-x(7)-C-x(21)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	7,21,8,15,7,12,3	6.0	0.06263736263736276	0.0879120879120879	38.170329670329664	SP(Sec/SPI)	1	json	78.45713475177305	22.7688431577168	0.6539007092198581	0.6042553191489362	0.5333333333333333	91.0	0.3516483516483517	0.16483516483516483	0.4835164835164835	7627.286508847822	0.45134707131002894	0.24539963025408962	0.23076923076923078	0.8108108108108109	91.0	21.50039332265485	8.43956043956044	384.0	8.0	3.0	A36-A86;A45-A69;A61-A82	1.0	0.06263736263736276	0.7445516321409087
ceutorhynchus_napi_1	Ceutorhynchus_napi	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Ceutorhynchus_napi/Ceutorhynchus_napi.fas.pasta.toxin_renomeado.fasta	1	0.999222	87	8	0.09195402298850575	C-x(11)-C-x(9)-C-x(10)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	11,9,10,15,7,12,7	1.1999999999999993	-0.003448275862068833	0.12643678160919541	29.88977011494252	SP(Sec/SPI)	1	json	81.39487031700288	22.55151210411465	0.7449567723342939	0.7060518731988472	0.6181556195965417	87.0	0.19540229885057472	0.19540229885057472	0.6091954022988506	7247.864957202898	0.4439537338658229	0.2691012234823638	0.27586206896551724	0.8	87.0	20.325670819668428	8.206896551724139	357.0	8.0	3.0	A28-A84;A39-A63;A55-A76	1.0	-0.003448275862068833	0.7349161774156149
hydroscapha_redfordi_1	Hydroscapha_redfordi	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Hydroscapha_redfordi/Hydroscapha_redfordi.fas.pasta.toxin_renomeado.fasta	1	0.997381	94	9	0.09574468085106383	C-x(5)-C-x(2)-C-x(38)-C-x(12)-C-x(3)-C-x(9)-C-x(5)-C-x(1)-C	5,2,38,12,3,9,5,1	2.1999999999999993	0.09680851063829785	0.1276595744680851	33.54574468085105	SP(Sec/SPI)	1	json	68.0370509383378	20.600362412285676	0.5576407506702413	0.39544235924932974	0.1581769436997319	94.0	0.5638297872340425	0.06382978723404255	0.3723404255319149	9307.766666891088	0.5138809932159117	0.22638948656921368	0.14893617021276595	0.926829268292683	94.0	22.353697340341988	8.27659574468085	389.0	9.0	3.0	A57-A84;A70-A90;A74-A92	0.0	0.09680851063829785	0.734212399749016
anomala_sp_2	Anomala_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Anomala_sp/Anomala_sp.fas.pasta.toxin_renomeado.fasta	1	0.999764	91	6	0.06593406593406594	C-x(3)-C-x(7)-C-x(14)-C-x(6)-C-x(13)-C	3,7,14,6,13	5.1	0.03736263736263723	0.04395604395604396	26.3032967032967	SP(Sec/SPI)	1	json	78.07949025487257	22.63786562068297	0.6506746626686657	0.6176911544227887	0.5322338830584707	91.0	0.2857142857142857	0.16483516483516483	0.5494505494505495	7907.867993293818	0.48841496481356705	0.2721449959185778	0.21978021978021978	0.7428571428571429	91.0	23.23431783633097	7.868131868131868	358.0	6.0	3.0	A34-A68;A38-A61;A46-A82	1.0	0.03736263736263723	0.7319831563339209
liparetrus_sp_1	Liparetrus_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Liparetrus_sp/GKKD00000000.toxin_renomeado.fasta	1	0.999585	78	8	0.10256410256410256	C-x(6)-C-x(16)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	6,16,8,15,7,12,3	3.2	-0.012820512820512787	0.11538461538461539	36.87692307692307	SP(Sec/SPI)	1	json	79.05489220563847	26.164014121281717	0.6981757877280266	0.6699834162520729	0.6102819237147595	78.0	0.3076923076923077	0.19230769230769232	0.5	6295.003412613901	0.44882707035035263	0.24318314251924217	0.23076923076923078	0.75	78.0	19.37390191508545	8.846153846153847	345.0	8.0	3.0	A27-A77;A36-A60;A52-A73	1.0	-0.012820512820512787	0.7305456818471744
hippodamia_convergens_1	Hippodamia_convergens	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Hippodamia_convergens/Hippodamia_convergens.fas.pasta.toxin_renomeado.fasta	1	0.534646	95	7	0.07368421052631578	C-x(15)-C-x(10)-C-x(13)-C-x(7)-C-x(12)-C-x(7)-C	15,10,13,7,12,7	2.3000000000000007	-0.005263157894736835	0.10526315789473684	38.44105263157894	SP(Sec/SPI)	1	json	80.45202702702701	22.1877121629585	0.6932432432432433	0.6297297297297297	0.5608108108108109	95.0	0.3157894736842105	0.17894736842105263	0.5052631578947369	8272.611430195797	0.4733517771753489	0.2578842175094738	0.21052631578947367	0.7567567567567568	95.0	25.492311894866507	8.16842105263158	388.0	7.0	3.0	A40-A94;A51-A73;A65-A86	1.0	-0.005263157894736835	0.7280093172119487
migdolus_fryanus_4	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/Migdolus_fryanus.fas.pasta.toxin_renomeado.fasta	1	0.995573	90	6	0.06666666666666667	C-x(13)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	13,15,7,12,7	2.0999999999999996	-0.03111111111111095	0.12222222222222222	32.3711111111111	SP(Sec/SPI)	1	json	83.96865905848787	20.536823228782584	0.7446504992867332	0.7203994293865906	0.651925820256776	90.0	0.17777777777777778	0.18888888888888888	0.6333333333333333	7621.910951824734	0.4540301003121112	0.28159564387624264	0.2777777777777778	0.7368421052631579	90.0	21.19577810585966	8.2	369.0	6.0	3.0	A28-A87;A42-A66;A58-A79	1.0	-0.03111111111111095	0.7268262070058646
sitophilus_oryzae_1	Sitophilus_oryzae	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Sitophilus_oryzae/Sitophilus_oryzae.fas.pasta.toxin_renomeado.fasta	1	0.997762	90	7	0.07777777777777778	C-x(20)-C-x(10)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	20,10,15,7,12,7	3.0999999999999996	-0.05222222222222218	0.12222222222222222	24.852222222222224	SP(Sec/SPI)	1	json	82.67358974358973	20.266108121585464	0.7065527065527065	0.6851851851851852	0.6225071225071225	90.0	0.36666666666666664	0.18888888888888888	0.4444444444444444	6849.067057032117	0.4173984669915495	0.2464673526718248	0.28888888888888886	0.7058823529411765	90.0	18.333547994598504	8.466666666666667	381.0	7.0	3.0	A32-A88;A43-A67;A59-A80	1.0	-0.05222222222222218	0.7217360683760683
bolboceras_sp_1	Bolboceras_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Bolboceras_sp/GKKA00000000.toxin_renomeado.fasta	1	0.994211	76	6	0.07894736842105263	C-x(1)-C-x(7)-C-x(10)-C-x(3)-C-x(19)-C	1,7,10,3,19	2.0	0.06184210526315779	0.07894736842105264	28.86578947368421	SP(Sec/SPI)	1	json	68.15281303602058	29.613973139767126	0.5660377358490566	0.4957118353344768	0.41680960548885077	76.0	0.39473684210526316	0.11842105263157894	0.4868421052631579	7124.247106582683	0.5016479309381084	0.23734551382019856	0.15789473684210525	0.7741935483870968	76.0	25.434177142989363	7.7368421052631575	294.0	6.0	3.0	A31-A56;A33-A52;A41-A76	0.0	0.06184210526315779	0.7215029944930936
liopterus_haemorrhoidalis_1	Liopterus_haemorrhoidalis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Liopterus_haemorrhoidalis/Liopterus_haemorrhoidalis.fas.pasta.toxin_renomeado.fasta	1	0.999579	91	7	0.07692307692307693	C-x(30)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	30,8,15,7,12,3	4.199999999999999	-4.8801012071435456e-18	0.09890109890109891	39.18901098901098	SP(Sec/SPI)	1	json	74.9775960170697	28.11623493986773	0.6742532005689901	0.6187766714082503	0.5320056899004267	91.0	0.3516483516483517	0.16483516483516483	0.4835164835164835	7355.4946242122505	0.4416478464826358	0.23986153408270974	0.25274725274725274	0.7894736842105263	91.0	22.200324872219173	8.483516483516484	386.0	7.0	3.0	A36-A86;A45-A69;A61-A82	1.0	-4.8801012071435456e-18	0.7191859612649086
byrrhus_pilula_5	Byrrhus_pilula	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Byrrhus_pilula/Byrrhus_pilula.fas.pasta.toxin_renomeado.fasta	1	0.99786	89	8	0.0898876404494382	C-x(2)-C-x(12)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	2,12,8,15,7,12,3	3.1999999999999993	-0.031460674157303525	0.07865168539325844	38.926966292134836	SP(Sec/SPI)	1	json	75.99879008746356	27.883262994880116	0.6807580174927114	0.6326530612244898	0.5641399416909622	89.0	0.3146067415730337	0.16853932584269662	0.5168539325842697	7250.564914793612	0.4446077730194398	0.24889158337541317	0.23595505617977527	0.75	89.0	22.00062649442519	8.606741573033707	383.0	8.0	3.0	A36-A86;A45-A69;A61-A82	1.0	-0.031460674157303525	0.7166043217479607
macrosiagon_limbatum_1	Macrosiagon_limbatum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Macrosiagon_limbatum/Macrosiagon_limbatum.fas.pasta.toxin_renomeado.fasta	1	0.999499	87	7	0.08045977011494253	C-x(13)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	13,8,15,7,12,3	7.1	-0.04482758620689654	0.08045977011494253	39.90344827586206	SP(Sec/SPI)	1	json	78.0483851851852	25.704540937347634	0.6785185185185185	0.6444444444444445	0.5837037037037037	87.0	0.367816091954023	0.1724137931034483	0.45977011494252873	7154.839302476932	0.44357176808708526	0.24546092367859432	0.2413793103448276	0.7575757575757576	87.0	21.460309356269747	8.597701149425287	374.0	7.0	3.0	A34-A84;A43-A67;A59-A80	1.0	-0.04482758620689654	0.7150048163473818
